#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:15:20;
10;
3501-RT503	-20	100	255,0,0;
3201-RT401	-20	100	0,64,0;
3201-RT501	-20	100	0,0,128;
3501-RT401	-20	100	128,0,128;
3501-RT504	-20	100	255,255,0;
3501-RT001	-10	50	255,128,128;
3501-RT002	-20	100	0,255,0;
3501-RP001	-10	50	0,0,255;
3501-RP002	-10	50	255,128,192;
BC-RN001	-20	100	255,255,128;

#!(s);Date;Time;3501-RT503;3201-RT401;3201-RT501;3501-RT401;3501-RT504;3501-RT001;3501-RT002;3501-RP001;3501-RP002;BC-RN001;
1693281660;29.08.2023;04:01:00;19;31;20;0;6;19;20;40;40;11;
1693285260;29.08.2023;05:01:00;19;30;20;0;6;19;20;40;40;11;
1693288860;29.08.2023;06:01:00;19;30;20;0;6;19;20;40;40;11;
1693292460;29.08.2023;07:01:00;19;30;20;0;6;19;20;40;40;11;
1693296060;29.08.2023;08:01:00;19;30;20;0;6;19;19;40;40;11;
1693299660;29.08.2023;09:01:00;19;30;20;0;6;19;19;40;40;11;
1693303260;29.08.2023;10:01:00;19;30;20;1;7;19;19;40;40;11;
1693306860;29.08.2023;11:01:00;19;31;20;1;7;19;19;40;40;11;
1693310460;29.08.2023;12:01:00;19;31;20;2;8;19;19;40;40;11;
1693314060;29.08.2023;13:01:00;19;31;20;2;9;19;20;40;40;11;
1693317660;29.08.2023;14:01:00;19;32;20;4;10;19;20;40;40;11;
1693321260;29.08.2023;15:01:00;19;32;20;4;11;19;20;40;40;11;
1693324860;29.08.2023;16:01:00;20;32;20;4;11;19;20;40;40;11;
1693328460;29.08.2023;17:01:00;20;32;20;5;12;19;20;40;40;11;
1693332060;29.08.2023;18:01:00;20;32;20;5;12;19;20;40;40;11;
1693335660;29.08.2023;19:01:00;20;32;20;5;12;19;20;40;40;11;
1693339260;29.08.2023;20:01:00;20;32;20;4;11;19;20;40;40;11;
1693342860;29.08.2023;21:01:00;20;32;20;3;9;19;20;40;40;11;
1693346460;29.08.2023;22:01:00;20;31;20;2;8;19;20;40;40;11;
1693350060;29.08.2023;23:01:00;20;31;20;1;7;19;20;40;40;11;
1693353660;30.08.2023;00:01:00;20;31;20;0;6;19;20;40;40;11;
1693357260;30.08.2023;01:01:00;19;30;20;0;5;19;20;40;40;11;
1693360860;30.08.2023;02:01:00;19;27;20;1;5;19;20;40;40;11;
1693364460;30.08.2023;03:01:00;19;24;19;2;5;19;19;40;40;11;
1693368060;30.08.2023;04:01:00;18;24;19;1;4;18;19;40;40;11;
1693371660;30.08.2023;05:01:00;18;24;18;0;4;18;19;40;40;11;
1693375260;30.08.2023;06:01:00;18;23;18;0;3;18;19;40;40;11;
1693378860;30.08.2023;07:01:00;17;23;18;1;3;18;18;40;40;11;
1693382460;30.08.2023;08:01:00;17;23;18;1;4;18;18;40;40;11;
1693386060;30.08.2023;09:01:00;17;23;18;2;4;17;18;40;40;11;
1693389660;30.08.2023;10:01:00;17;23;18;2;5;17;18;40;40;11;
1693393260;30.08.2023;11:01:00;18;29;18;0;6;17;18;40;40;11;
1693396860;30.08.2023;12:01:00;18;30;19;1;7;18;18;40;40;11;
1693400460;30.08.2023;13:01:00;19;30;19;2;8;18;19;40;40;11;
1693404060;30.08.2023;14:01:00;19;31;19;3;9;18;19;40;40;11;
1693407660;30.08.2023;15:01:00;19;31;19;4;11;19;19;40;40;11;
1693411260;30.08.2023;16:01:00;19;32;20;5;12;19;19;40;40;11;
1693414860;30.08.2023;17:01:00;19;32;20;5;12;19;19;40;40;11;
1693418460;30.08.2023;18:01:00;19;32;20;5;12;19;19;40;40;11;
1693422060;30.08.2023;19:01:00;19;32;20;4;11;19;19;40;40;11;
1693425660;30.08.2023;20:01:00;19;32;20;3;10;19;20;40;40;11;
1693429260;30.08.2023;21:01:00;19;31;20;2;9;19;20;40;40;11;
1693432860;30.08.2023;22:01:00;19;31;20;1;8;19;20;40;40;11;
1693436460;30.08.2023;23:01:00;19;31;20;0;7;19;20;40;40;11;
1693440060;31.08.2023;00:01:00;19;30;20;0;6;19;19;40;40;11;
1693443660;31.08.2023;01:01:00;19;25;20;1;5;19;19;40;40;11;
1693447260;31.08.2023;02:01:00;18;24;19;1;5;18;19;40;40;11;
1693450860;31.08.2023;03:01:00;18;24;18;1;4;18;19;40;40;11;
1693454460;31.08.2023;04:01:00;18;24;18;1;4;18;19;40;40;11;
1693458060;31.08.2023;05:01:00;18;23;18;0;4;18;18;40;40;11;
1693461660;31.08.2023;06:01:00;17;23;18;1;4;18;18;40;40;11;
1693465260;31.08.2023;07:01:00;17;23;18;1;4;17;18;40;40;11;
1693468860;31.08.2023;08:01:00;17;22;18;1;4;17;18;40;40;11;
1693472460;31.08.2023;09:01:00;17;23;18;1;4;17;18;40;40;11;
1693476060;31.08.2023;10:01:00;17;23;18;2;5;17;18;40;40;11;
1693479660;31.08.2023;11:01:00;17;28;18;0;6;17;18;40;40;11;
1693483260;31.08.2023;12:01:00;18;29;18;1;7;18;18;40;40;11;
1693486860;31.08.2023;13:01:00;18;30;19;2;9;18;19;40;40;11;
1693490460;31.08.2023;14:01:00;19;31;19;4;11;18;19;40;40;11;
1693494060;31.08.2023;15:01:00;19;32;19;5;13;18;19;40;40;11;
1693497660;31.08.2023;16:01:00;19;32;20;6;14;19;19;40;40;11;
1693501260;31.08.2023;17:01:00;19;33;20;7;14;19;19;40;40;11;
1693504860;31.08.2023;18:01:00;19;33;20;6;14;19;19;40;40;10;
1693508460;31.08.2023;19:01:00;19;33;20;6;13;19;20;40;40;11;
1693512060;31.08.2023;20:01:00;20;32;20;5;12;19;20;40;40;10;
1693515660;31.08.2023;21:01:00;19;32;20;4;10;19;20;40;40;11;
1693519260;31.08.2023;22:01:00;19;31;20;3;9;19;20;40;40;11;
1693522860;31.08.2023;23:01:00;19;31;20;1;8;19;20;40;40;11;
1693526460;01.09.2023;00:01:00;19;31;20;0;7;19;20;40;40;11;
1693530060;01.09.2023;01:01:00;19;30;20;0;6;19;20;40;40;11;
1693533660;01.09.2023;02:01:00;19;30;20;0;5;19;19;40;40;11;
1693537260;01.09.2023;03:01:00;19;25;19;2;5;19;19;40;40;11;
1693540860;01.09.2023;04:01:00;18;24;19;2;5;18;19;40;40;11;
1693544460;01.09.2023;05:01:00;18;24;18;2;5;18;19;40;40;11;
1693548060;01.09.2023;06:01:00;18;24;18;2;5;18;19;40;40;11;
1693551660;01.09.2023;07:01:00;18;23;18;1;5;18;18;40;40;11;
1693555260;01.09.2023;08:01:00;17;23;18;1;4;18;18;40;40;11;
1693558860;01.09.2023;09:01:00;17;23;18;2;5;17;18;40;40;23;
1693562460;01.09.2023;10:01:00;17;23;18;2;5;17;18;40;40;38;
1693566060;01.09.2023;11:01:00;18;29;18;0;6;17;18;40;40;38;
1693569660;01.09.2023;12:01:00;18;30;19;1;7;18;18;40;40;38;
1693573260;01.09.2023;13:01:00;18;31;19;3;9;18;19;40;40;38;
1693576860;01.09.2023;14:01:00;19;31;19;4;11;18;19;40;40;38;
1693580460;01.09.2023;15:01:00;19;32;19;6;13;19;19;40;40;37;
1693584060;01.09.2023;16:01:00;19;33;20;7;14;19;19;40;40;37;
1693587660;01.09.2023;17:01:00;19;33;20;7;15;19;19;40;40;37;
1693591260;01.09.2023;18:01:00;20;33;20;7;15;19;19;40;40;37;
1693594860;01.09.2023;19:01:00;20;33;20;6;14;19;20;40;40;36;
1693598460;01.09.2023;20:01:00;20;32;20;5;12;19;20;40;40;37;
1693602060;01.09.2023;21:01:00;20;32;20;4;11;19;20;40;40;36;
1693605660;01.09.2023;22:01:00;20;32;20;3;9;19;20;40;40;37;
1693609260;01.09.2023;23:01:00;19;31;20;2;8;19;20;40;40;37;
1693612860;02.09.2023;00:01:00;19;31;20;1;7;19;20;40;40;37;
1693616460;02.09.2023;01:01:00;19;31;20;1;7;19;20;40;40;37;
1693620060;02.09.2023;02:01:00;19;31;20;0;6;19;20;40;40;37;
1693623660;02.09.2023;03:01:00;19;30;20;0;6;19;19;40;40;37;
1693627260;02.09.2023;04:01:00;19;30;20;0;6;19;19;40;40;37;
1693630860;02.09.2023;05:01:00;19;30;20;0;5;19;19;40;40;37;
1693634460;02.09.2023;06:01:00;19;25;19;2;5;19;19;40;40;37;
1693638060;02.09.2023;07:01:00;18;24;19;2;5;18;19;40;40;37;
1693641660;02.09.2023;08:01:00;18;24;18;1;4;18;19;40;40;37;
1693645260;02.09.2023;09:01:00;18;24;18;2;5;18;19;40;40;37;
1693648860;02.09.2023;10:01:00;18;24;18;2;5;18;19;40;40;37;
1693652460;02.09.2023;11:01:00;18;29;18;0;6;18;18;40;40;37;
1693656060;02.09.2023;12:01:00;18;30;19;1;7;18;19;40;40;37;
1693659660;02.09.2023;13:01:00;19;31;19;2;9;18;19;40;40;37;
1693663260;02.09.2023;14:01:00;19;31;19;4;10;19;19;40;40;37;
1693666860;02.09.2023;15:01:00;19;32;20;5;12;19;19;40;40;37;
1693670460;02.09.2023;16:01:00;19;32;20;5;12;19;19;40;40;37;
1693674060;02.09.2023;17:01:00;19;33;20;6;13;19;20;40;40;37;
1693677660;02.09.2023;18:01:00;20;32;20;5;13;19;20;40;40;36;
1693681260;02.09.2023;19:01:00;20;32;20;5;12;19;20;40;40;36;
1693684860;02.09.2023;20:01:00;20;32;20;4;11;19;20;40;40;37;
1693688460;02.09.2023;21:01:00;20;32;20;3;10;19;20;40;40;36;
1693692060;02.09.2023;22:01:00;19;31;20;2;8;19;20;40;40;37;
1693695660;02.09.2023;23:01:00;19;31;20;1;7;19;20;40;40;37;
1693699260;03.09.2023;00:01:00;19;31;20;0;7;19;20;40;40;37;
1693702860;03.09.2023;01:01:00;19;31;20;0;6;19;20;40;40;37;
1693706460;03.09.2023;02:01:00;19;30;20;0;6;19;20;40;40;37;
1693710060;03.09.2023;03:01:00;19;30;20;0;5;19;19;40;40;37;
1693713660;03.09.2023;04:01:00;19;30;20;0;5;19;19;40;40;37;
1693717260;03.09.2023;05:01:00;19;25;19;2;5;19;19;40;40;37;
1693720860;03.09.2023;06:01:00;18;24;19;2;5;18;19;40;40;37;
1693724460;03.09.2023;07:01:00;18;24;18;2;5;18;19;40;40;36;
1693728060;03.09.2023;08:01:00;18;24;18;2;5;18;19;40;40;36;
1693731660;03.09.2023;09:01:00;18;24;18;2;5;18;19;40;40;36;
1693735260;03.09.2023;10:01:00;18;29;18;0;6;18;18;40;40;37;
1693738860;03.09.2023;11:01:00;18;29;19;0;6;18;19;40;40;37;
1693742460;03.09.2023;12:01:00;19;30;19;1;7;18;19;40;40;37;
1693746060;03.09.2023;13:01:00;19;31;19;2;8;19;19;40;40;37;
1693749660;03.09.2023;14:01:00;19;31;19;3;10;19;19;40;40;37;
1693753260;03.09.2023;15:01:00;19;32;20;4;11;19;19;40;40;37;
1693756860;03.09.2023;16:01:00;19;32;20;4;11;19;19;40;40;37;
1693760460;03.09.2023;17:01:00;19;32;20;4;11;19;20;40;40;37;
1693764060;03.09.2023;18:01:00;19;32;20;4;11;19;20;40;40;37;
1693767660;03.09.2023;19:01:00;19;32;20;4;10;19;20;40;40;36;
1693771260;03.09.2023;20:01:00;20;32;20;3;9;19;20;40;40;37;
1693774860;03.09.2023;21:01:00;20;31;20;2;9;19;20;40;40;37;
1693778460;03.09.2023;22:01:00;19;31;20;2;8;19;20;40;40;37;
1693782060;03.09.2023;23:01:00;19;31;20;1;7;19;20;40;40;37;
1693785660;04.09.2023;00:01:00;19;31;20;1;7;19;20;40;40;37;
1693789260;04.09.2023;01:01:00;19;31;20;0;6;19;20;40;40;37;
1693792860;04.09.2023;02:01:00;19;30;20;0;6;19;20;40;40;37;
1693796460;04.09.2023;03:01:00;19;30;20;0;5;19;20;40;40;37;
1693800060;04.09.2023;04:01:00;19;25;19;2;5;19;19;40;40;37;
1693803660;04.09.2023;05:01:00;18;24;19;2;5;18;19;40;40;36;
1693807260;04.09.2023;06:01:00;18;24;18;2;5;18;19;40;40;36;
1693810860;04.09.2023;07:01:00;18;24;18;2;5;18;19;40;40;36;
1693814460;04.09.2023;08:01:00;18;24;18;2;5;18;19;40;40;36;
1693818060;04.09.2023;09:01:00;18;24;18;2;6;18;18;40;40;36;
1693821660;04.09.2023;10:01:00;18;29;18;0;6;18;18;40;40;37;
1693825260;04.09.2023;11:01:00;18;29;19;1;7;18;19;40;40;37;
1693828860;04.09.2023;12:01:00;19;30;19;2;8;18;19;40;40;37;
1693832460;04.09.2023;13:01:00;19;31;19;3;10;19;19;40;40;37;
1693836060;04.09.2023;14:01:00;19;32;20;5;12;19;19;40;40;37;
1693839660;04.09.2023;15:01:00;19;32;20;6;13;19;19;40;40;37;
1693843260;04.09.2023;16:01:00;20;33;20;7;14;19;20;40;40;36;
1693846860;04.09.2023;17:01:00;20;33;20;7;14;19;20;40;40;36;
1693850460;04.09.2023;18:01:00;20;33;20;7;14;19;20;40;40;36;
1693854060;04.09.2023;19:01:00;20;33;20;6;13;19;20;40;40;36;
1693857660;04.09.2023;20:01:00;20;33;20;5;12;20;20;40;40;36;
1693861260;04.09.2023;21:01:00;20;32;20;4;11;19;20;40;40;36;
1693864860;04.09.2023;22:01:00;20;32;20;3;10;19;20;40;40;36;
1693868460;04.09.2023;23:01:00;20;32;20;3;9;19;20;40;40;36;
1693872060;05.09.2023;00:01:00;20;31;20;2;8;19;20;40;40;36;
1693875660;05.09.2023;01:01:00;20;31;20;1;7;19;20;40;40;37;
1693879260;05.09.2023;02:01:00;20;31;20;0;6;19;20;40;40;37;
1693882860;05.09.2023;03:01:00;19;30;20;0;6;19;20;40;40;36;
1693886460;05.09.2023;04:01:00;19;30;20;0;5;19;20;40;40;36;
1693890060;05.09.2023;05:01:00;19;25;19;2;5;19;19;40;40;36;
1693893660;05.09.2023;06:01:00;18;24;19;2;5;18;19;40;40;36;
1693897260;05.09.2023;07:01:00;18;24;18;1;4;18;19;40;40;36;
1693900860;05.09.2023;08:01:00;18;24;18;1;4;18;19;40;40;36;
1693904460;05.09.2023;09:01:00;18;24;18;2;5;18;19;40;40;36;
1693908060;05.09.2023;10:01:00;18;24;18;2;5;18;19;40;40;36;
1693911660;05.09.2023;11:01:00;18;29;19;1;6;18;19;40;40;36;
1693915260;05.09.2023;12:01:00;19;30;19;1;8;18;19;40;40;37;
1693918860;05.09.2023;13:01:00;19;31;19;3;10;19;19;40;40;37;
1693922460;05.09.2023;14:01:00;19;32;20;5;12;19;19;40;40;37;
1693926060;05.09.2023;15:01:00;19;32;20;6;13;19;19;40;40;36;
1693929660;05.09.2023;16:01:00;20;33;20;7;14;19;20;40;40;37;
1693933260;05.09.2023;17:01:00;20;33;20;7;14;19;20;40;40;36;
1693936860;05.09.2023;18:01:00;20;33;20;7;14;19;20;40;40;36;
1693940460;05.09.2023;19:01:00;20;33;20;6;13;19;20;40;40;36;
1693944060;05.09.2023;20:01:00;20;33;20;5;12;19;20;40;40;35;
1693947660;05.09.2023;21:01:00;20;32;20;4;10;20;20;40;40;36;
1693951260;05.09.2023;22:01:00;20;32;20;2;9;20;20;40;40;36;
1693954860;05.09.2023;23:01:00;20;31;20;1;8;19;20;40;40;36;
1693958460;06.09.2023;00:01:00;20;31;20;1;7;19;20;40;40;36;
1693962060;06.09.2023;01:01:00;20;31;20;0;6;19;20;40;40;36;
1693965660;06.09.2023;02:01:00;19;30;20;0;5;19;20;40;40;36;
1693969260;06.09.2023;03:01:00;19;30;20;0;5;19;20;40;40;36;
1693972860;06.09.2023;04:01:00;19;25;19;2;5;19;20;40;40;36;
1693976460;06.09.2023;05:01:00;18;24;19;2;5;19;19;40;40;36;
1693980060;06.09.2023;06:01:00;18;24;19;1;4;18;19;40;40;36;
1693983660;06.09.2023;07:01:00;18;24;18;1;4;18;19;40;40;36;
1693987260;06.09.2023;08:01:00;18;24;18;1;4;18;19;40;40;36;
1693990860;06.09.2023;09:01:00;18;24;18;1;4;18;19;40;40;36;
1693994460;06.09.2023;10:01:00;18;23;18;1;4;18;18;40;40;36;
1693998060;06.09.2023;11:01:00;17;28;18;0;6;18;18;40;40;36;
1694001660;06.09.2023;12:01:00;18;29;19;1;7;18;19;40;40;36;
1694005260;06.09.2023;13:01:00;19;30;19;1;8;18;19;40;40;36;
1694008860;06.09.2023;14:01:00;19;31;19;3;10;19;19;40;40;36;
1694012460;06.09.2023;15:01:00;19;32;20;4;11;19;19;40;40;36;
1694016060;06.09.2023;16:01:00;19;32;20;5;13;19;19;40;40;36;
1694019660;06.09.2023;17:01:00;20;33;20;6;13;19;20;40;40;36;
1694023260;06.09.2023;18:01:00;20;33;20;6;13;19;20;40;40;36;
1694026860;06.09.2023;19:01:00;20;32;20;5;12;19;20;40;40;36;
1694030460;06.09.2023;20:01:00;20;32;20;4;10;19;20;40;40;36;
1694034060;06.09.2023;21:01:00;20;32;20;2;9;19;20;40;40;36;
1694037660;06.09.2023;22:01:00;20;31;20;1;8;19;20;40;40;36;
1694041260;06.09.2023;23:01:00;19;31;20;1;7;19;20;40;40;36;
1694044860;07.09.2023;00:01:00;19;31;20;0;6;19;20;40;40;36;
1694048460;07.09.2023;01:01:00;19;31;20;0;6;19;20;40;40;36;
1694052060;07.09.2023;02:01:00;19;30;20;0;6;19;20;40;40;36;
1694055660;07.09.2023;03:01:00;19;30;20;0;5;19;20;40;40;36;
1694059260;07.09.2023;04:01:00;19;30;20;0;5;19;20;40;40;36;
1694062860;07.09.2023;05:01:00;19;30;20;0;5;19;20;40;40;36;
1694066460;07.09.2023;06:01:00;19;30;20;0;5;19;20;40;40;36;
1694070060;07.09.2023;07:01:00;19;30;20;0;5;19;20;40;40;36;
1694073660;07.09.2023;08:01:00;19;30;20;0;5;19;20;40;40;36;
1694077260;07.09.2023;09:01:00;19;30;20;0;5;19;20;40;40;36;
1694080860;07.09.2023;10:01:00;19;30;20;0;6;19;20;40;40;36;
1694084460;07.09.2023;11:01:00;19;30;20;1;6;19;20;40;40;36;
1694088060;07.09.2023;12:01:00;19;31;20;1;7;19;20;40;40;36;
1694091660;07.09.2023;13:01:00;19;31;20;2;8;19;20;40;40;36;
1694095260;07.09.2023;14:01:00;19;31;20;2;9;19;20;40;40;36;
1694098860;07.09.2023;15:01:00;19;32;20;3;10;19;20;40;40;36;
1694102460;07.09.2023;16:01:00;20;32;20;4;10;19;20;40;40;36;
1694106060;07.09.2023;17:01:00;20;32;20;4;11;19;20;40;40;36;
1694109660;07.09.2023;18:01:00;20;32;20;4;10;19;20;40;40;36;
1694113260;07.09.2023;19:01:00;20;32;20;3;10;19;20;40;40;36;
1694116860;07.09.2023;20:01:00;20;32;20;3;10;19;20;40;40;36;
1694120460;07.09.2023;21:01:00;20;32;20;2;9;19;20;40;40;36;
1694124060;07.09.2023;22:01:00;20;31;20;2;8;19;20;40;40;36;
1694127660;07.09.2023;23:01:00;20;31;20;2;8;19;20;40;40;36;
1694131260;08.09.2023;00:01:00;20;31;20;1;7;19;20;40;40;36;
1694134860;08.09.2023;01:01:00;20;31;20;1;7;19;20;40;40;36;
1694138460;08.09.2023;02:01:00;20;31;20;1;7;19;20;40;40;36;
1694142060;08.09.2023;03:01:00;20;31;20;1;7;19;20;40;40;36;
1694145660;08.09.2023;04:01:00;20;31;20;0;7;19;20;40;40;36;
1694149260;08.09.2023;05:01:00;20;31;20;0;6;19;20;40;40;36;
1694152860;08.09.2023;06:01:00;20;31;20;0;6;19;20;40;40;36;
1694156460;08.09.2023;07:01:00;20;31;20;0;6;19;20;40;40;36;
1694160060;08.09.2023;08:01:00;19;31;20;0;6;19;20;40;40;36;
1694163660;08.09.2023;09:01:00;19;31;20;0;6;19;20;40;40;36;
1694167260;08.09.2023;10:01:00;20;31;20;0;6;19;20;40;40;36;
1694170860;08.09.2023;11:01:00;20;31;20;1;7;19;20;40;40;36;
1694174460;08.09.2023;12:01:00;19;31;20;1;7;19;20;40;40;36;
1694178060;08.09.2023;13:01:00;20;31;20;1;7;19;20;40;40;36;
1694181660;08.09.2023;14:01:00;20;31;20;1;8;19;20;40;40;36;
1694185260;08.09.2023;15:01:00;20;31;20;2;8;19;20;40;40;36;
1694188860;08.09.2023;16:01:00;20;32;20;3;9;19;20;40;40;36;
1694192460;08.09.2023;17:01:00;20;32;20;3;9;19;20;40;40;36;
1694196060;08.09.2023;18:01:00;20;32;20;3;9;19;20;40;40;36;
1694199660;08.09.2023;19:01:00;20;32;20;2;9;20;20;40;40;36;
1694203260;08.09.2023;20:01:00;20;32;20;2;9;19;20;40;40;36;
1694206860;08.09.2023;21:01:00;20;32;20;2;8;20;20;40;40;36;
