#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 03.10.2023 13:14:49;
10;
3202-RT401	-5	50	255,0,0;
3202-RT501	-5	50	0,64,0;
3203-RT401	-5	50	0,0,128;
3203-RT501	-5	50	128,0,128;
3201.RT402	-5	50	255,255,0;
3201.RT502	-5	50	255,128,128;
3501-RT403	-5	30	0,255,0;
3501-RT501	-5	50	0,0,255;
3501-RT404	-5	50	255,128,192;
3501-RT502	-5	30	255,255,128;

#!(s);Date;Time;3202-RT401;3202-RT501;3203-RT401;3203-RT501;3201.RT402;3201.RT502;3501-RT403;3501-RT501;3501-RT404;3501-RT502;
1695164460;19.09.2023;23:01:00;2;5;8;8;29;6;24;20;24;19;
1695168060;20.09.2023;00:01:00;4;5;7;8;24;6;21;19;21;19;
1695171660;20.09.2023;01:01:00;3;4;7;8;24;5;21;18;21;18;
1695175260;20.09.2023;02:01:00;3;4;7;7;23;5;20;18;21;18;
1695178860;20.09.2023;03:01:00;2;3;6;7;23;4;20;18;20;18;
1695182460;20.09.2023;04:01:00;2;3;6;7;22;4;20;18;20;18;
1695186060;20.09.2023;05:01:00;2;3;6;6;22;4;20;18;20;18;
1695189660;20.09.2023;06:01:00;2;3;6;6;22;4;20;18;20;17;
1695193260;20.09.2023;07:01:00;2;3;6;6;22;4;19;17;20;17;
1695196860;20.09.2023;08:01:00;2;3;6;6;22;4;19;17;20;17;
1695200460;20.09.2023;09:01:00;2;4;6;6;22;4;19;17;20;17;
1695204060;20.09.2023;10:01:00;3;4;6;6;22;5;19;17;20;17;
1695207660;20.09.2023;11:01:00;4;5;6;7;22;6;20;17;20;17;
1695211260;20.09.2023;12:01:00;4;5;7;7;23;6;20;17;20;17;
1695214860;20.09.2023;13:01:00;3;6;7;8;27;6;22;18;22;18;
1695218460;20.09.2023;14:01:00;4;6;7;8;28;7;23;18;23;18;
1695222060;20.09.2023;15:01:00;4;6;8;8;28;7;23;19;23;18;
1695225660;20.09.2023;16:01:00;4;6;8;8;28;7;23;19;23;18;
1695229260;20.09.2023;17:01:00;4;7;8;9;29;7;24;19;24;19;
1695232860;20.09.2023;18:01:00;4;7;8;9;29;8;24;19;24;19;
1695236460;20.09.2023;19:01:00;4;7;8;9;29;8;24;19;24;19;
1695240060;20.09.2023;20:01:00;4;7;9;9;29;8;24;19;24;19;
1695243660;20.09.2023;21:01:00;4;7;9;9;29;8;24;19;24;19;
1695247260;20.09.2023;22:01:00;4;7;9;9;29;8;24;19;24;19;
1695250860;20.09.2023;23:01:00;5;7;9;9;29;8;24;20;24;19;
1695254460;21.09.2023;00:01:00;4;7;9;9;29;8;24;19;24;19;
1695258060;21.09.2023;01:01:00;4;7;9;9;29;8;24;20;24;19;
1695261660;21.09.2023;02:01:00;4;7;9;9;30;8;24;20;24;19;
1695265260;21.09.2023;03:01:00;4;7;9;9;30;8;24;20;24;19;
1695268860;21.09.2023;04:01:00;5;7;9;9;30;8;24;20;24;19;
1695272460;21.09.2023;05:01:00;5;7;9;9;30;8;24;20;24;19;
1695276060;21.09.2023;06:01:00;5;7;9;10;30;8;24;20;24;19;
1695279660;21.09.2023;07:01:00;5;7;9;10;30;8;24;20;24;19;
1695283260;21.09.2023;08:01:00;5;7;9;10;30;8;24;20;25;19;
1695286860;21.09.2023;09:01:00;5;7;9;10;30;8;24;20;25;19;
1695290460;21.09.2023;10:01:00;5;7;9;10;30;8;24;20;25;19;
1695294060;21.09.2023;11:01:00;5;8;9;10;30;9;24;20;25;19;
1695297660;21.09.2023;12:01:00;6;8;10;10;30;9;25;20;25;19;
1695301260;21.09.2023;13:01:00;6;8;10;10;30;9;25;20;25;19;
1695304860;21.09.2023;14:01:00;6;8;10;11;31;9;25;20;25;19;
1695308460;21.09.2023;15:01:00;6;9;10;11;30;10;25;20;25;19;
1695312060;21.09.2023;16:01:00;6;9;10;11;31;10;25;20;25;20;
1695315660;21.09.2023;17:01:00;6;9;11;11;31;10;25;20;25;20;
1695319260;21.09.2023;18:01:00;6;8;10;11;31;9;25;20;25;20;
1695322860;21.09.2023;19:01:00;6;8;10;11;31;9;25;20;25;20;
1695326460;21.09.2023;20:01:00;6;8;10;11;31;9;25;20;25;20;
1695330060;21.09.2023;21:01:00;6;8;10;11;31;9;25;20;25;20;
1695333660;21.09.2023;22:01:00;5;8;10;10;31;9;25;20;25;20;
1695337260;21.09.2023;23:01:00;5;7;10;10;31;8;25;20;25;20;
1695340860;22.09.2023;00:01:00;5;7;10;10;30;8;25;20;25;20;
1695344460;22.09.2023;01:01:00;4;7;9;10;30;8;24;20;25;20;
1695348060;22.09.2023;02:01:00;4;6;9;10;30;7;24;20;25;19;
1695351660;22.09.2023;03:01:00;4;6;9;9;30;7;24;20;25;19;
1695355260;22.09.2023;04:01:00;4;6;9;9;30;7;24;20;25;19;
1695358860;22.09.2023;05:01:00;4;6;8;9;30;7;24;20;24;19;
1695362460;22.09.2023;06:01:00;4;6;8;9;30;7;24;20;24;19;
1695366060;22.09.2023;07:01:00;4;6;8;9;30;7;24;20;24;19;
1695369660;22.09.2023;08:01:00;4;6;8;9;30;7;24;20;25;19;
1695373260;22.09.2023;09:01:00;4;6;8;9;30;7;24;20;25;19;
1695376860;22.09.2023;10:01:00;4;6;8;9;30;7;24;20;25;19;
1695380460;22.09.2023;11:01:00;4;6;8;9;30;7;24;20;24;19;
1695384060;22.09.2023;12:01:00;4;6;8;9;30;7;24;20;24;19;
1695387660;22.09.2023;13:01:00;4;6;8;9;30;7;24;20;24;20;
1695391260;22.09.2023;14:01:00;5;7;9;9;30;8;24;20;25;20;
1695394860;22.09.2023;15:01:00;6;8;9;10;31;9;25;20;25;19;
1695398460;22.09.2023;16:01:00;7;10;10;10;31;10;25;20;25;20;
1695402060;22.09.2023;17:01:00;7;10;11;11;31;11;25;20;25;20;
1695405660;22.09.2023;18:01:00;7;10;11;12;31;11;25;20;25;20;
1695409260;22.09.2023;19:01:00;6;9;11;12;31;10;25;20;25;20;
1695412860;22.09.2023;20:01:00;5;8;11;11;31;9;25;20;25;20;
1695416460;22.09.2023;21:01:00;4;7;10;10;31;8;25;20;25;20;
1695420060;22.09.2023;22:01:00;3;6;9;10;30;7;24;20;25;20;
1695423660;22.09.2023;23:01:00;3;5;8;9;30;6;24;20;24;20;
1695427260;23.09.2023;00:01:00;3;4;8;8;25;5;22;20;22;19;
1695430860;23.09.2023;01:01:00;3;4;7;8;24;5;21;19;21;19;
1695434460;23.09.2023;02:01:00;2;3;7;7;24;4;21;19;21;18;
1695438060;23.09.2023;03:01:00;2;3;6;7;23;4;20;18;20;18;
1695441660;23.09.2023;04:01:00;2;3;6;7;23;4;20;18;20;18;
1695445260;23.09.2023;05:01:00;2;3;6;6;23;4;20;18;20;18;
1695448860;23.09.2023;06:01:00;2;3;6;6;23;4;20;18;20;18;
1695452460;23.09.2023;07:01:00;2;3;6;6;23;4;20;18;20;18;
1695456060;23.09.2023;08:01:00;2;4;6;6;22;4;20;18;20;18;
1695459660;23.09.2023;09:01:00;3;4;6;6;22;5;20;18;20;18;
1695463260;23.09.2023;10:01:00;3;4;6;7;23;5;20;18;20;18;
1695466860;23.09.2023;11:01:00;4;5;6;7;23;6;20;18;20;18;
1695470460;23.09.2023;12:01:00;3;6;7;7;26;7;22;18;22;18;
1695474060;23.09.2023;13:01:00;4;7;8;8;29;8;23;18;23;18;
1695477660;23.09.2023;14:01:00;5;8;8;9;30;9;24;19;24;19;
1695481260;23.09.2023;15:01:00;6;9;9;10;30;10;24;19;24;19;
1695484860;23.09.2023;16:01:00;7;10;10;11;31;10;24;19;24;19;
1695488460;23.09.2023;17:01:00;7;9;11;11;31;10;24;20;25;19;
1695492060;23.09.2023;18:01:00;6;9;11;11;31;10;25;20;25;19;
1695495660;23.09.2023;19:01:00;5;8;10;11;30;9;24;20;25;19;
1695499260;23.09.2023;20:01:00;4;7;10;10;30;8;24;20;24;19;
1695502860;23.09.2023;21:01:00;3;6;9;10;30;7;24;20;24;19;
1695506460;23.09.2023;22:01:00;3;5;8;9;29;6;24;20;24;19;
1695510060;23.09.2023;23:01:00;3;4;7;8;25;5;21;19;21;19;
1695513660;24.09.2023;00:01:00;2;4;7;8;24;4;21;19;21;18;
1695517260;24.09.2023;01:01:00;2;3;6;7;23;4;20;18;20;18;
1695520860;24.09.2023;02:01:00;1;2;6;7;23;3;20;18;20;18;
1695524460;24.09.2023;03:01:00;3;2;6;6;18;3;17;17;17;17;
1695528060;24.09.2023;04:01:00;3;2;5;6;17;3;16;16;17;17;
1695531660;24.09.2023;05:01:00;2;2;5;6;16;3;16;16;16;16;
1695535260;24.09.2023;06:01:00;2;2;5;5;16;3;16;16;16;16;
1695538860;24.09.2023;07:01:00;2;2;5;5;16;2;15;15;16;16;
1695542460;24.09.2023;08:01:00;1;1;4;5;15;2;15;15;16;16;
1695546060;24.09.2023;09:01:00;1;1;4;5;15;2;15;15;15;15;
1695549660;24.09.2023;10:01:00;2;2;4;5;15;2;15;15;15;15;
1695553260;24.09.2023;11:01:00;3;3;4;5;15;4;15;15;15;15;
1695556860;24.09.2023;12:01:00;3;4;5;5;20;5;18;15;18;15;
1695560460;24.09.2023;13:01:00;4;5;6;6;22;6;19;16;19;16;
1695564060;24.09.2023;14:01:00;4;7;7;7;27;7;22;17;22;17;
1695567660;24.09.2023;15:01:00;5;7;8;8;29;8;23;18;23;18;
1695571260;24.09.2023;16:01:00;5;8;9;9;29;9;23;18;23;18;
1695574860;24.09.2023;17:01:00;5;8;9;10;29;9;23;19;24;18;
1695578460;24.09.2023;18:01:00;5;7;9;10;29;8;24;19;24;18;
1695582060;24.09.2023;19:01:00;4;7;9;10;29;8;24;19;24;19;
1695585660;24.09.2023;20:01:00;4;6;9;9;29;7;24;19;24;19;
1695589260;24.09.2023;21:01:00;3;6;8;9;29;7;24;19;24;19;
1695592860;24.09.2023;22:01:00;3;5;8;8;29;6;23;19;23;19;
1695596460;24.09.2023;23:01:00;3;5;8;8;29;6;23;19;24;19;
1695600060;25.09.2023;00:01:00;3;5;7;8;29;6;23;19;24;19;
1695603660;25.09.2023;01:01:00;3;5;7;8;29;6;23;19;24;19;
1695607260;25.09.2023;02:01:00;3;5;7;8;29;6;23;19;24;19;
1695610860;25.09.2023;03:01:00;3;5;7;8;29;6;23;19;24;19;
1695614460;25.09.2023;04:01:00;3;5;7;8;29;6;23;19;24;19;
1695618060;25.09.2023;05:01:00;3;6;7;8;29;6;24;19;24;19;
1695621660;25.09.2023;06:01:00;3;6;8;8;29;7;24;19;24;19;
1695625260;25.09.2023;07:01:00;3;6;8;8;29;7;24;19;24;19;
1695628860;25.09.2023;08:01:00;3;6;8;8;29;6;24;19;24;19;
1695632460;25.09.2023;09:01:00;3;5;8;8;29;6;24;19;24;19;
1695636060;25.09.2023;10:01:00;3;5;8;8;29;6;24;19;24;19;
1695639660;25.09.2023;11:01:00;3;6;7;8;29;6;24;19;24;19;
1695643260;25.09.2023;12:01:00;4;6;8;8;29;7;24;19;24;19;
1695646860;25.09.2023;13:01:00;4;6;8;8;29;7;24;19;24;19;
1695650460;25.09.2023;14:01:00;4;7;8;9;30;8;24;20;24;19;
1695654060;25.09.2023;15:01:00;5;7;8;9;30;8;24;20;24;19;
1695657660;25.09.2023;16:01:00;5;7;9;9;30;8;24;20;24;19;
1695661260;25.09.2023;17:01:00;5;7;9;9;30;8;24;20;24;19;
1695664860;25.09.2023;18:01:00;4;7;9;9;30;8;24;20;24;19;
1695668460;25.09.2023;19:01:00;4;7;9;9;30;8;24;20;24;19;
1695672060;25.09.2023;20:01:00;4;7;9;9;30;8;24;20;24;19;
1695675660;25.09.2023;21:01:00;4;7;9;9;30;8;24;20;24;19;
1695679260;25.09.2023;22:01:00;4;6;8;9;30;7;24;20;24;19;
1695682860;25.09.2023;23:01:00;4;6;8;9;30;7;24;20;24;19;
1695686460;26.09.2023;00:01:00;3;6;8;9;30;7;24;20;24;19;
1695690060;26.09.2023;01:01:00;3;5;8;8;30;6;24;20;24;19;
1695693660;26.09.2023;02:01:00;3;5;7;8;29;6;24;20;24;19;
1695697260;26.09.2023;03:01:00;3;5;7;8;29;6;24;20;24;19;
1695700860;26.09.2023;04:01:00;3;5;7;8;25;6;22;19;22;19;
1695704460;26.09.2023;05:01:00;4;5;7;7;24;6;21;19;21;19;
1695708060;26.09.2023;06:01:00;3;4;7;7;24;5;21;18;21;18;
1695711660;26.09.2023;07:01:00;2;4;7;7;23;5;20;18;21;18;
1695715260;26.09.2023;08:01:00;3;4;6;7;23;5;20;18;20;18;
1695718860;26.09.2023;09:01:00;2;4;6;7;23;5;20;18;20;18;
1695722460;26.09.2023;10:01:00;3;4;6;7;23;5;20;18;20;18;
1695726060;26.09.2023;11:01:00;4;5;6;7;23;6;20;18;20;18;
1695729660;26.09.2023;12:01:00;4;6;7;7;28;7;23;18;23;18;
1695733260;26.09.2023;13:01:00;4;7;8;8;29;7;23;19;23;18;
1695736860;26.09.2023;14:01:00;5;8;8;9;30;8;24;19;24;19;
1695740460;26.09.2023;15:01:00;6;8;9;10;30;9;24;19;24;19;
1695744060;26.09.2023;16:01:00;6;9;10;10;31;10;24;20;25;19;
1695747660;26.09.2023;17:01:00;6;9;10;11;31;9;24;20;25;19;
1695751260;26.09.2023;18:01:00;6;8;10;11;31;9;24;20;25;19;
1695754860;26.09.2023;19:01:00;5;8;10;11;30;8;24;20;25;19;
1695758460;26.09.2023;20:01:00;4;7;9;10;30;8;24;20;24;19;
1695762060;26.09.2023;21:01:00;3;6;9;9;30;7;24;20;24;19;
1695765660;26.09.2023;22:01:00;3;5;8;9;30;6;24;20;24;19;
1695769260;26.09.2023;23:01:00;3;4;7;8;25;6;22;19;22;19;
1695772860;27.09.2023;00:01:00;4;5;7;8;24;6;21;19;21;19;
1695776460;27.09.2023;01:01:00;4;5;7;8;24;6;21;18;21;18;
1695780060;27.09.2023;02:01:00;4;5;7;8;24;6;21;18;21;18;
1695783660;27.09.2023;03:01:00;4;5;7;8;24;6;20;18;21;18;
1695787260;27.09.2023;04:01:00;3;5;7;7;23;6;20;18;20;18;
1695790860;27.09.2023;05:01:00;3;5;7;7;23;6;20;18;20;18;
1695794460;27.09.2023;06:01:00;4;5;7;7;23;6;20;18;20;18;
1695798060;27.09.2023;07:01:00;4;5;7;8;23;6;20;18;20;18;
1695801660;27.09.2023;08:01:00;3;6;7;8;26;7;22;18;22;18;
1695805260;27.09.2023;09:01:00;3;5;7;8;28;6;23;19;23;18;
1695808860;27.09.2023;10:01:00;3;5;7;8;29;6;23;19;23;19;
1695812460;27.09.2023;11:01:00;3;6;7;8;29;6;23;19;24;19;
1695816060;27.09.2023;12:01:00;4;6;8;8;29;7;24;19;24;19;
1695819660;27.09.2023;13:01:00;5;7;8;9;30;8;24;19;24;19;
1695823260;27.09.2023;14:01:00;6;8;9;9;30;9;24;20;24;19;
1695826860;27.09.2023;15:01:00;6;9;10;10;31;10;24;20;25;19;
1695830460;27.09.2023;16:01:00;7;9;10;11;31;10;25;20;25;19;
1695834060;27.09.2023;17:01:00;7;9;11;11;31;10;25;20;25;19;
1695837660;27.09.2023;18:01:00;6;9;11;11;31;10;25;20;25;20;
1695841260;27.09.2023;19:01:00;5;8;10;11;31;9;25;20;25;20;
1695844860;27.09.2023;20:01:00;5;7;10;10;30;8;24;20;25;20;
1695848460;27.09.2023;21:01:00;4;6;9;10;30;7;24;20;25;19;
1695852060;27.09.2023;22:01:00;3;5;8;9;30;6;24;20;24;19;
1695855660;27.09.2023;23:01:00;3;5;8;8;30;6;24;20;24;19;
1695859260;28.09.2023;00:01:00;3;4;7;8;25;6;22;20;22;19;
1695862860;28.09.2023;01:01:00;4;5;7;8;24;6;21;19;21;19;
1695866460;28.09.2023;02:01:00;4;5;7;8;24;6;21;18;21;18;
1695870060;28.09.2023;03:01:00;3;6;8;8;28;7;23;18;23;18;
1695873660;28.09.2023;04:01:00;3;5;7;8;29;6;23;19;23;19;
1695877260;28.09.2023;05:01:00;3;5;7;8;29;5;22;19;22;19;
1695880860;28.09.2023;06:01:00;3;5;7;7;24;6;21;19;21;18;
1695884460;28.09.2023;07:01:00;3;5;7;7;24;6;21;18;21;18;
1695888060;28.09.2023;08:01:00;4;5;7;7;24;6;20;18;21;18;
1695891660;28.09.2023;09:01:00;4;5;7;7;23;6;20;18;21;18;
1695895260;28.09.2023;10:01:00;4;5;7;8;24;6;20;18;20;18;
1695898860;28.09.2023;11:01:00;3;6;7;8;28;6;23;18;23;18;
1695902460;28.09.2023;12:01:00;4;6;8;8;29;7;23;19;23;19;
1695906060;28.09.2023;13:01:00;5;7;8;9;30;8;24;19;24;19;
1695909660;28.09.2023;14:01:00;5;7;9;9;30;8;24;19;24;19;
1695913260;28.09.2023;15:01:00;5;7;9;10;30;8;24;20;24;19;
1695916860;28.09.2023;16:01:00;5;7;9;10;30;8;24;20;24;19;
1695920460;28.09.2023;17:01:00;5;8;9;10;30;9;24;20;24;19;
1695924060;28.09.2023;18:01:00;5;8;9;10;31;8;24;20;25;19;
1695927660;28.09.2023;19:01:00;5;7;9;10;30;8;24;20;25;19;
1695931260;28.09.2023;20:01:00;4;7;9;10;30;8;24;20;25;19;
1695934860;28.09.2023;21:01:00;4;6;9;9;30;7;24;20;24;19;
1695938460;28.09.2023;22:01:00;4;6;9;9;30;7;24;20;24;19;
1695942060;28.09.2023;23:01:00;3;6;8;9;30;7;24;20;24;19;
1695945660;29.09.2023;00:01:00;3;6;8;9;30;7;24;20;24;19;
1695949260;29.09.2023;01:01:00;3;6;8;8;30;6;24;20;24;19;
1695952860;29.09.2023;02:01:00;3;6;8;8;30;6;24;20;24;19;
1695956460;29.09.2023;03:01:00;3;5;8;8;30;6;24;20;24;19;
1695960060;29.09.2023;04:01:00;3;5;8;8;30;6;24;20;24;19;
1695963660;29.09.2023;05:01:00;3;5;7;8;30;6;24;20;24;19;
1695967260;29.09.2023;06:01:00;3;5;7;8;30;6;24;20;24;19;
1695970860;29.09.2023;07:01:00;3;5;7;8;30;6;24;20;24;19;
1695974460;29.09.2023;08:01:00;3;5;7;8;30;6;24;20;24;19;
1695978060;29.09.2023;09:01:00;3;5;7;8;30;6;24;20;24;19;
1695981660;29.09.2023;10:01:00;3;5;7;8;30;6;24;20;24;19;
1695985260;29.09.2023;11:01:00;3;6;7;8;30;7;24;20;24;19;
1695988860;29.09.2023;12:01:00;4;6;8;8;30;7;24;20;24;19;
1695992460;29.09.2023;13:01:00;4;6;8;8;30;7;24;20;24;19;
1695996060;29.09.2023;14:01:00;5;7;8;9;30;8;24;20;25;20;
1695999660;29.09.2023;15:01:00;5;7;9;9;31;8;25;20;25;20;
1696003260;29.09.2023;16:01:00;5;8;9;10;31;9;25;20;25;20;
1696006860;29.09.2023;17:01:00;5;8;9;10;31;9;25;20;25;20;
1696010460;29.09.2023;18:01:00;5;7;10;10;31;8;25;20;25;20;
1696014060;29.09.2023;19:01:00;5;7;9;10;31;8;25;20;25;20;
1696017660;29.09.2023;20:01:00;4;6;9;10;31;7;25;20;25;20;
1696021260;29.09.2023;21:01:00;4;6;9;9;30;7;25;20;25;20;
1696024860;29.09.2023;22:01:00;3;6;8;9;30;7;25;20;25;20;
1696028460;29.09.2023;23:01:00;3;5;8;8;30;6;24;20;24;20;
1696032060;30.09.2023;00:01:00;4;5;7;8;30;6;24;20;24;20;
1696035660;30.09.2023;01:01:00;3;5;7;8;25;6;21;19;22;19;
1696039260;30.09.2023;02:01:00;3;4;7;7;24;5;21;19;21;19;
1696042860;30.09.2023;03:01:00;2;4;7;7;24;5;21;19;21;19;
1696046460;30.09.2023;04:01:00;2;4;6;7;24;4;21;18;21;18;
1696050060;30.09.2023;05:01:00;2;4;6;7;23;5;21;18;21;18;
1696053660;30.09.2023;06:01:00;2;4;6;7;23;5;20;18;21;18;
1696057260;30.09.2023;07:01:00;2;4;6;7;23;5;20;18;21;18;
1696060860;30.09.2023;08:01:00;2;4;6;7;23;5;20;18;20;18;
1696064460;30.09.2023;09:01:00;2;4;6;7;23;4;20;18;20;18;
1696068060;30.09.2023;10:01:00;3;4;6;7;23;5;20;18;20;18;
1696071660;30.09.2023;11:01:00;3;4;6;7;23;5;20;18;20;18;
1696075260;30.09.2023;12:01:00;4;6;7;7;23;6;20;18;20;18;
1696078860;30.09.2023;13:01:00;4;6;7;8;29;7;23;19;23;18;
1696082460;30.09.2023;14:01:00;5;7;8;8;30;8;24;19;24;19;
1696086060;30.09.2023;15:01:00;5;8;8;9;30;9;24;19;24;19;
1696089660;30.09.2023;16:01:00;6;8;9;10;30;9;24;19;24;19;
1696093260;30.09.2023;17:01:00;6;8;10;10;31;9;24;20;25;19;
1696096860;30.09.2023;18:01:00;5;8;10;10;31;9;24;20;25;19;
1696100460;30.09.2023;19:01:00;5;7;10;10;30;8;24;20;25;19;
1696104060;30.09.2023;20:01:00;4;6;9;10;30;7;24;20;24;19;
1696107660;30.09.2023;21:01:00;3;5;8;9;30;6;24;20;24;19;
1696111260;30.09.2023;22:01:00;3;4;7;8;25;5;22;19;22;19;
1696114860;30.09.2023;23:01:00;2;4;7;7;24;5;21;19;21;19;
1696118460;01.10.2023;00:01:00;2;3;6;7;23;4;20;18;21;18;
1696122060;01.10.2023;01:01:00;1;3;6;7;23;3;20;18;20;18;
1696125660;01.10.2023;02:01:00;3;3;6;6;19;3;17;17;17;18;
1696129260;01.10.2023;03:01:00;3;3;5;6;17;3;17;17;17;17;
1696132860;01.10.2023;04:01:00;3;2;5;6;16;3;16;16;16;17;
1696136460;01.10.2023;05:01:00;2;2;5;6;16;3;16;16;16;16;
1696140060;01.10.2023;06:01:00;2;2;5;5;16;3;16;16;16;16;
1696143660;01.10.2023;07:01:00;2;2;5;5;16;2;16;15;16;16;
1696147260;01.10.2023;08:01:00;2;1;4;5;16;2;15;15;16;16;
1696150860;01.10.2023;09:01:00;2;1;4;5;15;2;15;15;15;16;
1696154460;01.10.2023;10:01:00;2;2;4;5;15;2;15;15;15;16;
1696158060;01.10.2023;11:01:00;3;3;4;5;15;3;15;15;15;15;
1696161660;01.10.2023;12:01:00;3;4;5;5;20;5;17;15;18;15;
1696165260;01.10.2023;13:01:00;4;5;6;6;22;6;19;16;19;16;
1696168860;01.10.2023;14:01:00;4;6;6;7;27;7;21;17;21;17;
1696172460;01.10.2023;15:01:00;4;6;7;8;28;7;22;18;22;18;
1696176060;01.10.2023;16:01:00;4;7;8;8;29;8;23;18;23;18;
1696179660;01.10.2023;17:01:00;4;7;8;9;29;8;23;19;23;18;
1696183260;01.10.2023;18:01:00;4;6;8;9;29;7;23;19;24;19;
1696186860;01.10.2023;19:01:00;3;6;8;9;29;7;23;19;24;19;
1696190460;01.10.2023;20:01:00;3;5;8;8;29;6;23;19;23;19;
1696194060;01.10.2023;21:01:00;3;4;7;8;25;5;21;18;21;18;
1696197660;01.10.2023;22:01:00;3;4;7;7;23;5;20;18;21;18;
1696201260;01.10.2023;23:01:00;3;4;6;7;23;5;20;18;20;18;
1696204860;02.10.2023;00:01:00;3;4;6;7;23;5;20;18;20;18;
1696208460;02.10.2023;01:01:00;3;4;6;7;23;5;20;18;20;18;
1696212060;02.10.2023;02:01:00;3;4;6;7;23;5;20;18;20;18;
1696215660;02.10.2023;03:01:00;4;5;7;7;23;6;20;17;20;18;
1696219260;02.10.2023;04:01:00;4;5;7;7;23;6;20;17;20;17;
1696222860;02.10.2023;05:01:00;4;5;7;7;23;6;20;17;20;18;
1696226460;02.10.2023;06:01:00;4;5;7;7;23;6;20;17;20;17;
1696230060;02.10.2023;07:01:00;4;5;7;7;23;6;20;17;20;17;
1696233660;02.10.2023;08:01:00;4;5;7;8;23;6;20;17;20;18;
1696237260;02.10.2023;09:01:00;4;5;7;8;23;6;20;17;20;17;
1696240860;02.10.2023;10:01:00;4;5;7;8;23;6;20;17;20;17;
1696244460;02.10.2023;11:01:00;3;6;7;8;28;6;22;18;23;18;
1696248060;02.10.2023;12:01:00;4;6;7;8;29;7;23;18;23;18;
1696251660;02.10.2023;13:01:00;4;7;8;8;29;7;23;19;23;18;
1696255260;02.10.2023;14:01:00;5;7;8;9;30;8;24;19;24;19;
1696258860;02.10.2023;15:01:00;6;8;9;9;30;9;24;19;24;19;
1696262460;02.10.2023;16:01:00;6;8;9;10;30;9;24;19;24;19;
1696266060;02.10.2023;17:01:00;5;8;10;10;30;9;24;19;24;19;
1696269660;02.10.2023;18:01:00;5;7;9;10;30;8;24;20;24;19;
1696273260;02.10.2023;19:01:00;4;6;9;10;30;7;24;20;24;19;
1696276860;02.10.2023;20:01:00;3;5;8;9;30;6;24;20;24;19;
1696280460;02.10.2023;21:01:00;3;4;8;8;25;5;21;19;22;19;
1696284060;02.10.2023;22:01:00;3;4;7;8;24;5;21;19;21;18;
1696287660;02.10.2023;23:01:00;2;3;7;7;23;4;20;18;20;18;
1696291260;03.10.2023;00:01:00;2;3;6;7;23;4;20;18;20;18;
1696294860;03.10.2023;01:01:00;1;2;6;6;22;3;20;18;20;18;
1696298460;03.10.2023;02:01:00;3;3;5;6;18;4;17;17;17;17;
1696302060;03.10.2023;03:01:00;3;3;5;6;17;4;16;16;16;17;
1696305660;03.10.2023;04:01:00;3;3;5;6;16;4;16;16;16;16;
1696309260;03.10.2023;05:01:00;3;3;5;6;16;4;16;16;16;16;
1696312860;03.10.2023;06:01:00;3;3;5;6;16;4;15;15;16;16;
1696316460;03.10.2023;07:01:00;3;3;5;6;15;4;15;15;16;16;
1696320060;03.10.2023;08:01:00;3;3;5;6;15;3;15;15;15;16;
1696323660;03.10.2023;09:01:00;3;3;5;6;15;4;15;15;15;15;
1696327260;03.10.2023;10:01:00;4;3;5;6;15;4;15;15;15;15;
1696330860;03.10.2023;11:01:00;2;3;5;6;21;4;18;16;18;16;
1696334460;03.10.2023;12:01:00;3;4;5;6;21;5;18;16;18;16;
1696338060;03.10.2023;13:01:00;4;5;6;6;22;6;19;16;19;17;
1696341660;03.10.2023;14:01:00;4;6;7;7;28;7;22;17;22;17;
1696345260;03.10.2023;15:01:00;4;7;8;8;29;8;23;18;23;18;
